date,station_code,station_name,car,bus,city
2015-07-13,569,북광주,5296,409,광주
2015-07-13,580,북강릉,2585,87,강릉
2015-07-13,581,옥계,933,43,속초
2015-07-13,582,망상,1661,58,속초
2015-07-13,584,남강릉,1848,157,강릉
2015-07-13,585,하조대,2242,80,양양
2015-07-13,590,동전주,2474,37,전주
2015-07-13,987,남순천,6414,191,순천
2015-07-14,13,순천만,1694,75,순천
2015-07-14,101,서울,88209,3400,서울
2015-07-14,127,서대구,35196,2012,대구
2015-07-14,129,북대구,30832,1103,대구
2015-07-14,133,건천,2211,164,경주
2015-07-14,135,경주,14736,904,경주
2015-07-14,140,부산,28127,1278,부산
2015-07-14,146,동창원,9755,589,창원
2015-07-14,150,북부산,30383,683,부산
2015-07-14,158,전주,6018,324,전주
2015-07-14,159,서전주,4521,273,전주
2015-07-14,167,광주,14250,694,광주
2015-07-14,174,춘천,10972,418,춘천
2015-07-14,179,홍천,4662,181,홍천
2015-07-14,181,새말,2870,144,횡성
2015-07-14,182,둔내,1496,71,횡성
2015-07-14,183,면온,959,23,평창
2015-07-14,186,속사,539,30,평창
2015-07-14,187,진부,1963,101,평창
2015-07-14,189,강릉,7405,250,강릉
2015-07-14,190,동서울,53653,3728,서울
2015-07-14,216,횡성,2742,156,횡성
2015-07-14,227,군산,3868,210,군산
2015-07-14,228,동군산,3226,177,군산
2015-07-14,244,서부산,24944,987,부산
2015-07-14,253,서서울,89151,4449,서울
2015-07-14,261,동광주,15683,605,광주
2015-07-14,270,서순천,2454,106,순천
2015-07-14,271,순천,8453,293,순천
2015-07-14,272,광양,3919,192,광양
2015-07-14,273,동광양,2229,68,광양
2015-07-14,275,옥곡,2541,91,광양
2015-07-14,276,진월,1207,45,광양
2015-07-14,294,북창원,4689,198,창원
2015-07-14,509,목포,10901,475,목포
2015-07-14,510,양양,1017,50,양양
2015-07-14,515,북통영,2223,59,통영
2015-07-14,516,통영,7609,340,통영
2015-07-14,517,양평,2752,132,양평
2015-07-14,519,남대구,22390,1079,대구
2015-07-14,553,동광산,13812,378,광주
2015-07-14,554,동홍천,5703,92,홍천
2015-07-14,556,동순천,3023,132,순천
2015-07-14,557,황전,985,30,순천
2015-07-14,569,북광주,5137,467,광주
2015-07-14,580,북강릉,2609,107,강릉
2015-07-14,581,옥계,927,35,속초
2015-07-14,582,망상,1641,68,속초
2015-07-14,584,남강릉,1815,160,강릉
2015-07-14,585,하조대,2423,98,양양
2015-07-14,590,동전주,2539,62,전주
2015-07-14,987,남순천,6313,244,순천
2015-07-15,13,순천만,1718,74,순천
2015-07-15,101,서울,88283,3402,서울
2015-07-15,127,서대구,35248,1985,대구
2015-07-15,129,북대구,29315,1071,대구
2015-07-15,133,건천,2325,184,경주
2015-07-15,135,경주,15290,987,경주
2015-07-15,140,부산,28296,1312,부산
2015-07-15,146,동창원,9832,585,창원
2015-07-15,150,북부산,30493,723,부산
2015-07-15,158,전주,6527,338,전주
2015-07-15,159,서전주,4714,277,전주
2015-07-15,167,광주,14857,741,광주
2015-07-15,174,춘천,10943,424,춘천
2015-07-15,179,홍천,4719,211,홍천
2015-07-15,181,새말,3013,177,횡성
2015-07-15,182,둔내,1722,71,횡성
2015-07-15,183,면온,937,25,평창
2015-07-15,186,속사,518,35,평창
2015-07-15,187,진부,2019,108,평창
2015-07-15,189,강릉,7599,254,강릉
2015-07-15,190,동서울,53751,3755,서울
2015-07-15,216,횡성,2793,165,횡성
2015-07-15,227,군산,3966,224,군산
2015-07-15,228,동군산,3289,211,군산
2015-07-15,244,서부산,24920,1014,부산
2015-07-15,253,서서울,88661,4428,서울
2015-07-15,261,동광주,15600,625,광주
2015-07-15,270,서순천,2383,118,순천
2015-07-15,271,순천,8684,290,순천
2015-07-15,272,광양,4127,184,광양
2015-07-15,273,동광양,2348,71,광양
2015-07-15,275,옥곡,2520,147,광양
2015-07-15,276,진월,1222,47,광양
2015-07-15,294,북창원,4826,225,창원
2015-07-15,509,목포,11234,520,목포
2015-07-15,510,양양,1012,43,양양
2015-07-15,515,북통영,2320,77,통영
2015-07-15,516,통영,8052,317,통영
2015-07-15,517,양평,2836,131,양평
2015-07-15,519,남대구,22615,1103,대구
2015-07-15,553,동광산,13721,388,광주
2015-07-15,554,동홍천,5878,114,홍천
2015-07-15,556,동순천,3198,134,순천
2015-07-15,557,황전,1052,35,순천
2015-07-15,569,북광주,5246,473,광주
2015-07-15,580,북강릉,2606,103,강릉
2015-07-15,581,옥계,952,47,속초
2015-07-15,582,망상,1847,84,속초
2015-07-15,584,남강릉,1865,159,강릉
2015-07-15,585,하조대,2347,91,양양
2015-07-15,590,동전주,2594,77,전주
2015-07-15,987,남순천,6273,285,순천
2015-07-16,13,순천만,1838,84,순천
2015-07-16,101,서울,90649,3403,서울
2015-07-16,127,서대구,35608,2013,대구
2015-07-16,129,북대구,29573,1023,대구
2015-07-16,133,건천,2394,164,경주
2015-07-16,135,경주,16140,884,경주
2015-07-16,140,부산,28699,1295,부산
2015-07-16,146,동창원,9922,581,창원
2015-07-16,150,북부산,30642,712,부산
2015-07-16,158,전주,6578,335,전주
2015-07-16,159,서전주,4775,300,전주
2015-07-16,167,광주,15430,728,광주
2015-07-16,174,춘천,11995,370,춘천
2015-07-16,179,홍천,5032,187,홍천
2015-07-16,181,새말,2962,149,횡성
2015-07-16,182,둔내,1399,43,횡성
2015-07-16,183,면온,940,35,평창
2015-07-16,186,속사,520,27,평창
2015-07-16,187,진부,2073,86,평창
2015-07-16,189,강릉,7690,261,강릉
2015-07-16,190,동서울,54744,3757,서울
2015-07-16,216,횡성,3100,158,횡성
2015-07-16,227,군산,4271,199,군산
2015-07-16,228,동군산,3349,203,군산
2015-07-16,244,서부산,25582,1030,부산
2015-07-16,253,서서울,89790,4399,서울
2015-07-16,261,동광주,16431,616,광주
2015-07-16,270,서순천,2506,96,순천
2015-07-16,271,순천,8848,333,순천
2015-07-16,272,광양,4288,167,광양
2015-07-16,273,동광양,2334,67,광양
2015-07-16,275,옥곡,2702,102,광양
2015-07-16,276,진월,1298,62,광양
2015-07-16,294,북창원,4763,197,창원
2015-07-16,509,목포,11602,499,목포
2015-07-16,510,양양,999,45,양양
2015-07-16,515,북통영,2347,61,통영
2015-07-16,516,통영,8182,380,통영
2015-07-16,517,양평,2891,142,양평
2015-07-16,519,남대구,22818,1104,대구
2015-07-16,553,동광산,13759,381,광주
2015-07-16,554,동홍천,5862,92,홍천
2015-07-16,556,동순천,3386,138,순천
2015-07-16,557,황전,1026,29,순천
2015-07-16,569,북광주,5533,471,광주
2015-07-16,580,북강릉,2633,89,강릉
2015-07-16,581,옥계,962,52,속초
2015-07-16,582,망상,1771,67,속초
2015-07-16,584,남강릉,1857,152,강릉
2015-07-16,585,하조대,2351,82,양양
2015-07-16,590,동전주,2773,59,전주
2015-07-16,987,남순천,6842,274,순천
2015-07-17,13,순천만,1772,65,순천
2015-07-17,101,서울,96117,3309,서울
2015-07-17,127,서대구,37297,1866,대구
2015-07-17,129,북대구,31074,1005,대구
2015-07-17,133,건천,2900,140,경주
2015-07-17,135,경주,18523,861,경주
2015-07-17,140,부산,29225,1248,부산
2015-07-17,146,동창원,10503,543,창원
2015-07-17,150,북부산,31425,660,부산
2015-07-17,158,전주,7902,313,전주
2015-07-17,159,서전주,5797,255,전주
2015-07-17,167,광주,17405,672,광주
2015-07-17,174,춘천,13258,424,춘천
2015-07-17,179,홍천,5794,195,홍천
2015-07-17,181,새말,3820,140,횡성
2015-07-17,182,둔내,1510,65,횡성
2015-07-17,183,면온,1246,36,평창
2015-07-17,186,속사,661,19,평창
2015-07-17,187,진부,2404,77,평창
2015-07-17,189,강릉,8569,248,강릉
2015-07-17,190,동서울,65162,3789,서울
2015-07-17,216,횡성,3690,161,횡성
2015-07-17,227,군산,5779,200,군산
2015-07-17,228,동군산,4558,173,군산
2015-07-17,244,서부산,26043,916,부산
2015-07-17,253,서서울,98029,4164,서울
2015-07-17,261,동광주,18253,629,광주
2015-07-17,270,서순천,2815,81,순천
2015-07-17,271,순천,10616,324,순천
2015-07-17,272,광양,5291,189,광양
2015-07-17,273,동광양,2775,58,광양
2015-07-17,275,옥곡,3331,110,광양
2015-07-17,276,진월,1578,43,광양
2015-07-17,294,북창원,5148,196,창원
2015-07-17,509,목포,14074,498,목포
2015-07-17,510,양양,1204,37,양양
2015-07-17,515,북통영,2636,65,통영
2015-07-17,516,통영,10292,317,통영
2015-07-17,517,양평,3461,148,양평
2015-07-17,519,남대구,23497,1063,대구
2015-07-17,553,동광산,15060,388,광주
2015-07-17,554,동홍천,7253,106,홍천
2015-07-17,556,동순천,4243,129,순천
2015-07-17,557,황전,1152,36,순천
2015-07-17,569,북광주,6277,450,광주
2015-07-17,580,북강릉,2973,89,강릉
2015-07-17,581,옥계,962,53,속초
2015-07-17,582,망상,1953,75,속초
2015-07-17,584,남강릉,1863,153,강릉
2015-07-17,585,하조대,2822,98,양양
2015-07-17,590,동전주,3169,58,전주
2015-07-17,987,남순천,7809,255,순천
2015-07-18,13,순천만,2137,41,순천
2015-07-18,101,서울,101490,2062,서울
2015-07-18,127,서대구,42635,1192,대구
2015-07-18,129,북대구,32780,679,대구
2015-07-18,133,건천,3036,96,경주
2015-07-18,135,경주,25213,542,경주
2015-07-18,140,부산,34390,817,부산
2015-07-18,146,동창원,10472,336,창원
2015-07-18,150,북부산,34549,439,부산
2015-07-18,158,전주,8589,154,전주
2015-07-18,159,서전주,5913,187,전주
2015-07-18,167,광주,20395,408,광주
2015-07-18,174,춘천,15668,276,춘천
2015-07-18,179,홍천,6268,135,홍천
2015-07-18,181,새말,5253,94,횡성
2015-07-18,182,둔내,2191,46,횡성
2015-07-18,183,면온,1576,26,평창
2015-07-18,186,속사,821,26,평창
2015-07-18,187,진부,2915,62,평창
2015-07-18,189,강릉,10536,174,강릉
2015-07-18,190,동서울,62623,1948,서울
2015-07-18,216,횡성,3835,86,횡성
2015-07-18,227,군산,7566,101,군산
2015-07-18,228,동군산,6330,112,군산
2015-07-18,244,서부산,30853,518,부산
2015-07-18,253,서서울,99462,2213,서울
2015-07-18,261,동광주,24387,355,광주
2015-07-18,270,서순천,2863,55,순천
2015-07-18,271,순천,12358,187,순천
2015-07-18,272,광양,5840,97,광양
2015-07-18,273,동광양,2955,36,광양
2015-07-18,275,옥곡,3782,63,광양
2015-07-18,276,진월,1161,24,광양
2015-07-18,294,북창원,5411,140,창원
2015-07-18,509,목포,15561,381,목포
2015-07-18,510,양양,1606,22,양양
2015-07-18,515,북통영,3340,50,통영
2015-07-18,516,통영,12835,226,통영
2015-07-18,517,양평,4125,76,양평
2015-07-18,519,남대구,26192,658,대구
2015-07-18,553,동광산,18273,266,광주
2015-07-18,554,동홍천,9953,92,홍천
2015-07-18,556,동순천,5477,91,순천
2015-07-18,557,황전,1506,28,순천
2015-07-18,569,북광주,7214,278,광주
2015-07-18,580,북강릉,4124,63,강릉
2015-07-18,581,옥계,1219,20,속초
2015-07-18,582,망상,2285,54,속초
2015-07-18,584,남강릉,2015,97,강릉
2015-07-18,585,하조대,3563,55,양양
2015-07-18,590,동전주,4606,42,전주
2015-07-18,987,남순천,10457,161,순천
2015-07-19,13,순천만,2192,18,순천
2015-07-19,101,서울,88104,1094,서울
2015-07-19,127,서대구,36338,404,대구
2015-07-19,129,북대구,27460,213,대구
2015-07-19,133,건천,3678,43,경주
2015-07-19,135,경주,28973,265,경주
2015-07-19,140,부산,30388,357,부산
2015-07-19,146,동창원,8782,94,창원
2015-07-19,150,북부산,30634,242,부산
2015-07-19,158,전주,8800,80,전주
2015-07-19,159,서전주,5346,57,전주
2015-07-19,167,광주,20337,157,광주
2015-07-19,174,춘천,14567,123,춘천
2015-07-19,179,홍천,6606,53,홍천
2015-07-19,181,새말,5443,73,횡성
2015-07-19,182,둔내,3803,34,횡성
2015-07-19,183,면온,5162,27,평창
2015-07-19,186,속사,1395,17,평창
2015-07-19,187,진부,3039,31,평창
2015-07-19,189,강릉,11362,105,강릉
2015-07-19,190,동서울,53142,935,서울
2015-07-19,216,횡성,4312,44,횡성
2015-07-19,227,군산,7813,53,군산
2015-07-19,228,동군산,5907,43,군산
2015-07-19,244,서부산,29545,220,부산
2015-07-19,253,서서울,84104,1042,서울
2015-07-19,261,동광주,21383,179,광주
2015-07-19,270,서순천,2703,28,순천
2015-07-19,271,순천,11400,79,순천
2015-07-19,272,광양,6789,60,광양
2015-07-19,273,동광양,2354,16,광양
2015-07-19,275,옥곡,3870,34,광양
2015-07-19,276,진월,1122,20,광양
2015-07-19,294,북창원,4391,37,창원
2015-07-19,509,목포,15664,187,목포
2015-07-19,510,양양,1708,12,양양
2015-07-19,515,북통영,3389,25,통영
2015-07-19,516,통영,13331,106,통영
2015-07-19,517,양평,3993,36,양평
2015-07-19,519,남대구,22694,274,대구
2015-07-19,553,동광산,15952,95,광주
2015-07-19,554,동홍천,15682,64,홍천
2015-07-19,556,동순천,6795,57,순천
2015-07-19,557,황전,1952,17,순천
2015-07-19,569,북광주,6131,110,광주
2015-07-19,580,북강릉,4867,45,강릉
2015-07-19,581,옥계,1522,18,속초
2015-07-19,582,망상,2693,29,속초
2015-07-19,584,남강릉,1955,35,강릉
2015-07-19,585,하조대,4370,43,양양
2015-07-19,590,동전주,4836,17,전주
2015-07-19,987,남순천,8879,123,순천
2015-07-20,13,순천만,1698,60,순천
2015-07-20,101,서울,92107,3146,서울
2015-07-20,127,서대구,36289,1841,대구
2015-07-20,129,북대구,29780,992,대구
2015-07-20,133,건천,2261,154,경주
2015-07-20,135,경주,15186,856,경주
2015-07-20,140,부산,29627,1284,부산
2015-07-20,146,동창원,9608,549,창원
2015-07-20,150,북부산,31194,666,부산
2015-07-20,158,전주,6833,296,전주
2015-07-20,159,서전주,4702,251,전주
2015-07-20,167,광주,15458,615,광주
2015-07-20,174,춘천,12258,378,춘천
2015-07-20,179,홍천,4854,164,홍천
2015-07-20,181,새말,3475,140,횡성
2015-07-20,182,둔내,1802,84,횡성
2015-07-20,183,면온,1211,29,평창
2015-07-20,186,속사,586,15,평창
2015-07-20,187,진부,2092,92,평창
2015-07-20,189,강릉,8050,251,강릉
2015-07-20,190,동서울,57784,3532,서울
2015-07-20,216,횡성,2929,148,횡성
2015-07-20,227,군산,4278,183,군산
2015-07-20,228,동군산,3658,166,군산
2015-07-20,244,서부산,26176,981,부산
2015-07-20,253,서서울,93033,4128,서울
2015-07-20,261,동광주,16887,504,광주
2015-07-20,270,서순천,2422,90,순천
2015-07-20,271,순천,8448,281,순천
2015-07-20,272,광양,4339,159,광양
2015-07-20,273,동광양,2170,50,광양
2015-07-20,275,옥곡,2492,95,광양
2015-07-20,276,진월,1221,38,광양
2015-07-20,294,북창원,4732,209,창원
2015-07-20,509,목포,11216,467,목포
2015-07-20,510,양양,1097,41,양양
2015-07-20,515,북통영,2284,68,통영
2015-07-20,516,통영,7996,337,통영
2015-07-20,517,양평,3233,129,양평
2015-07-20,519,남대구,23522,1080,대구
2015-07-20,553,동광산,14516,339,광주
2015-07-20,554,동홍천,7119,98,홍천
2015-07-20,556,동순천,3468,119,순천
2015-07-20,557,황전,1051,34,순천
2015-07-20,569,북광주,5748,450,광주
2015-07-20,580,북강릉,3045,87,강릉
2015-07-20,581,옥계,1058,50,속초
2015-07-20,582,망상,1864,61,속초
2015-07-20,584,남강릉,1902,151,강릉
2015-07-20,585,하조대,2705,91,양양
2015-07-20,590,동전주,2915,47,전주
2015-07-20,987,남순천,7303,212,순천
2015-07-21,13,순천만,1604,56,순천
2015-07-21,101,서울,86337,3357,서울
2015-07-21,127,서대구,34612,1913,대구
2015-07-21,129,북대구,28651,1061,대구
2015-07-21,133,건천,2243,154,경주
2015-07-21,135,경주,14547,931,경주
2015-07-21,140,부산,27610,1252,부산
2015-07-21,146,동창원,9510,543,창원
2015-07-21,150,북부산,29937,715,부산
2015-07-21,158,전주,6043,339,전주
2015-07-21,159,서전주,4550,284,전주
2015-07-21,167,광주,14383,716,광주
2015-07-21,174,춘천,11620,411,춘천
2015-07-21,179,홍천,4819,185,홍천
2015-07-21,181,새말,3077,168,횡성
2015-07-21,182,둔내,1615,66,횡성
2015-07-21,183,면온,1172,22,평창
2015-07-21,186,속사,575,32,평창
2015-07-21,187,진부,2126,91,평창
2015-07-21,189,강릉,7716,275,강릉
2015-07-21,190,동서울,53090,3686,서울
2015-07-21,216,횡성,2872,153,횡성
2015-07-21,227,군산,4128,177,군산
2015-07-21,228,동군산,3283,186,군산
2015-07-21,244,서부산,24631,980,부산
2015-07-21,253,서서울,88179,4264,서울
2015-07-21,261,동광주,15083,534,광주
2015-07-21,270,서순천,2449,85,순천
2015-07-21,271,순천,8222,281,순천
2015-07-21,272,광양,4148,191,광양
2015-07-21,273,동광양,2150,71,광양
2015-07-21,275,옥곡,2552,104,광양
2015-07-21,276,진월,1204,28,광양
2015-07-21,294,북창원,4474,204,창원
2015-07-21,509,목포,11302,508,목포
2015-07-21,510,양양,1113,36,양양
2015-07-21,515,북통영,2281,65,통영
2015-07-21,516,통영,8166,354,통영
2015-07-21,517,양평,2628,135,양평
2015-07-21,519,남대구,22231,1119,대구
2015-07-21,553,동광산,13499,367,광주
2015-07-21,554,동홍천,6537,81,홍천
2015-07-21,556,동순천,3174,123,순천
2015-07-21,557,황전,1060,29,순천
2015-07-21,569,북광주,4967,439,광주
2015-07-21,580,북강릉,2960,99,강릉
2015-07-21,581,옥계,1051,38,속초
2015-07-21,582,망상,1986,86,속초
2015-07-21,584,남강릉,1835,151,강릉
2015-07-21,585,하조대,2788,86,양양
2015-07-21,590,동전주,2561,47,전주
2015-07-21,987,남순천,6190,240,순천
2015-07-22,13,순천만,1621,74,순천
2015-07-22,101,서울,86032,3330,서울
2015-07-22,127,서대구,35578,1872,대구
2015-07-22,129,북대구,29010,1022,대구
2015-07-22,133,건천,2194,145,경주
2015-07-22,135,경주,14644,943,경주
2015-07-22,140,부산,27600,1230,부산
2015-07-22,146,동창원,9755,544,창원
2015-07-22,150,북부산,30215,661,부산
2015-07-22,158,전주,6363,318,전주
2015-07-22,159,서전주,4907,243,전주
2015-07-22,167,광주,14591,654,광주
2015-07-22,174,춘천,11477,413,춘천
2015-07-22,179,홍천,4786,195,홍천
2015-07-22,181,새말,3311,166,횡성
2015-07-22,182,둔내,1409,53,횡성
2015-07-22,183,면온,1081,34,평창
2015-07-22,186,속사,577,32,평창
2015-07-22,187,진부,2291,115,평창
2015-07-22,189,강릉,7905,294,강릉
2015-07-22,190,동서울,53660,3580,서울
2015-07-22,216,횡성,2925,144,횡성
2015-07-22,227,군산,4088,199,군산
2015-07-22,228,동군산,3280,180,군산
2015-07-22,244,서부산,24867,956,부산
2015-07-22,253,서서울,88099,4326,서울
2015-07-22,261,동광주,15859,542,광주
2015-07-22,270,서순천,2546,79,순천
2015-07-22,271,순천,8768,306,순천
2015-07-22,272,광양,4408,176,광양
2015-07-22,273,동광양,2334,61,광양
2015-07-22,275,옥곡,2589,87,광양
2015-07-22,276,진월,1202,42,광양
2015-07-22,294,북창원,4499,204,창원
2015-07-22,509,목포,11041,422,목포
2015-07-22,510,양양,1114,41,양양
2015-07-22,515,북통영,2202,60,통영
2015-07-22,516,통영,7598,321,통영
2015-07-22,517,양평,2713,143,양평
2015-07-22,519,남대구,22426,1079,대구
2015-07-22,553,동광산,13288,358,광주
2015-07-22,554,동홍천,6146,112,홍천
2015-07-22,556,동순천,3251,126,순천
2015-07-22,557,황전,1075,23,순천
2015-07-22,569,북광주,5154,486,광주
2015-07-22,580,북강릉,2937,114,강릉
2015-07-22,581,옥계,968,38,속초
2015-07-22,582,망상,1918,85,속초
2015-07-22,584,남강릉,1849,165,강릉
